All Racers - ELO and License Report
Generated on: 2025-10-28 03:21:50
========================================================================================================================

Rank   Race Name                      Discord Name              License    ELO        Steam GUID
1395   Miklepickle61                  N/A                       Rookie     1446       76561199191306111
1396   Duplex                         N/A                       Rookie     1446       76561198278122007
1397   Wojciech Zych                  N/A                       Rookie     1446       76561198830158106
1398   Erick Jimenez                  N/A                       Rookie     1446       76561199227859453
1399   Reece52SRT                     N/A                       Rookie     1446       76561198356408918
1400   BOFA                           N/A                       Rookie     1445       76561199273022393
1401   Jinx25                         N/A                       Rookie     1445       76561198965733247
1402   harryholden05                  N/A                       Rookie     1445       76561198376694708
1403   GrilledPanini                  N/A                       Rookie     1445       76561199096568975
1404   ConnollyT                      N/A                       Rookie     1445       76561198156719378
1405   Pedro pisetta                  N/A                       Rookie     1445       76561198282491799
1406   mackenzie87                    N/A                       Rookie     1445       76561198925091158
1407   verusel                        N/A                       Rookie     1444       76561199211004718
1408   SeasidePumpkin                 N/A                       Rookie     1444       76561198306217382
1409   WaifuQualityJello              N/A                       Rookie     1444       76561198087979390
1410   TONYSTRIIKE                    N/A                       Rookie     1444       76561199436312834
1411   Joao Barquette                 N/A                       Rookie     1444       76561199193426930
1412   Diego                          N/A                       Rookie     1444       76561198271879181
1413   toddmoonbounce                 N/A                       Rookie     1444       76561198152873248
1414   David Pearson                  N/A                       Rookie     1444       76561198051350540
1415   NoGripZone                     N/A                       Rookie     1444       76561199067425101
1416   Louis                          N/A                       Rookie     1443       76561197981200670
1417   TikTok joshRGT                 N/A                       Rookie     1443       76561198251200594
1418   Anton Somero                   N/A                       Rookie     1443       76561199377900094
1419   4R1TZ0GV                       aritzogv                  Rookie     1443       76561198074282802
1420   Griffin                        N/A                       Rookie     1442       76561197995386243
1421   Enzo M.                        N/A                       Rookie     1442       76561198356050768
1422   Egosmasher                     N/A                       Rookie     1442       76561199359327958
1423   Christophe                     N/A                       Rookie     1442       76561198005248086
1424   Gus_sutututu                   N/A                       Rookie     1442       76561199663712274
1425   MacGyver778                    N/A                       Rookie     1442       76561199101663477
1426   TurboViking                    N/A                       Rookie     1441       76561198247650264
1427   Chris C                        N/A                       Rookie     1441       76561198420613002
1428   Zen                            N/A                       Rookie     1441       76561198180396805
1429   Souperbus                      N/A                       Rookie     1441       76561198269898123
1430   xyro                           N/A                       Rookie     1441       76561198876300742
1431   Martial Labbe                  N/A                       Rookie     1441       76561199206917016
1432   trevordeaves                   N/A                       Rookie     1440       76561198386301971
1433   iCombo                         N/A                       Rookie     1440       76561198971998791
1434   Sour                           N/A                       Rookie     1440       76561198197415267
1435   SirDumi                        N/A                       Rookie     1440       76561199435197756
1436   Bernardo                       N/A                       Rookie     1440       76561198005355883
1437   Cris ZAR                       N/A                       Rookie     1439       76561199249437720
1438   Munch                          N/A                       Rookie     1439       76561198029896687
1439   Fizbne                         N/A                       Rookie     1439       76561197998589150
1440   Aiman                          N/A                       Rookie     1439       76561198373575668
1441   Erik Nielsen                   N/A                       Rookie     1439       76561199045768639
1442   Csabesztroll                   N/A                       Rookie     1439       76561198140803120
1443   BabyMirc                       N/A                       Rookie     1438       76561198208197457
1444   hi_imdimsum                    N/A                       Rookie     1438       76561199236294279
1445   818 Racing                     N/A                       Rookie     1438       76561198263968695
1446   Sherm_Herm                     N/A                       Rookie     1438       76561199506379261
1447   ShadowDragon54                 N/A                       Rookie     1438       76561199251328003
1448   TheFakeJonathan                N/A                       Rookie     1438       76561198078236371
1449   blazingsword09                 N/A                       Rookie     1437       76561198213040091
1450   zezima                         N/A                       Rookie     1437       76561198097837380
1451   AlexMaidenvzla                 N/A                       Rookie     1437       76561199021935014
1452   pecords                        N/A                       Rookie     1437       76561199166462003
1453   Vinipoll                       N/A                       Rookie     1437       76561199111289427
1454   Grayefarer                     N/A                       Rookie     1436       76561198290151417
1455   John Gorman                    N/A                       Rookie     1436       76561199482339659
1456   Rimba Racing                   N/A                       Rookie     1436       76561198231087300
1457   Mxxy18                         N/A                       Rookie     1436       76561199188304878
1458   spiderpig                      N/A                       Rookie     1435       76561198995113435
1459   Will Wadsworth                 N/A                       Rookie     1435       76561197998090990
1460   Aiguelongue                    N/A                       Rookie     1435       76561198162174500
1461   woke                           N/A                       Rookie     1435       76561198380514715
1462   Collin Slegers                 N/A                       Rookie     1435       76561199633728890
1463   Topa Bence                     N/A                       Rookie     1435       76561199470407419
1464   browners055                    N/A                       Rookie     1434       76561198888780145
1465   Giux_07                        N/A                       Rookie     1434       76561198189589533
1466   math_sab                       N/A                       Rookie     1434       76561199748069154
1467   Valentino Chelini              N/A                       Rookie     1434       76561198315893730
1468   Sky                            N/A                       Rookie     1434       76561199108790595
1469   Off._Itstim                    N/A                       Rookie     1434       76561199097575599
1470   O'Ds Surf                      N/A                       Rookie     1434       76561199838026538
1471   iancha21                       N/A                       Rookie     1433       76561198300775591
1472   Mohamad Jebrini                N/A                       Rookie     1433       76561198117917359
1473   Trevor Crain                   N/A                       Rookie     1433       76561198974192642
1474   SmokeDogg                      N/A                       Rookie     1433       76561198273383458
1475   alumrof one                    N/A                       Rookie     1433       76561199767779477
1476   G2 Messi                       N/A                       Rookie     1432       76561199076045447
1477   EDDY                           N/A                       Rookie     1432       76561198444108090
1478   ZhouGuanhao                    N/A                       Rookie     1432       76561199520424230
1479   dedavlade                      N/A                       Rookie     1432       76561198086479520
1480   Franck                         N/A                       Rookie     1432       76561197999850923
1481   pewpew                         N/A                       Rookie     1432       76561198249812718
1482   Renato Santos                  N/A                       Rookie     1431       76561198024268107
1483   Flynn                          N/A                       Rookie     1431       76561198323387384
1484   Nathan                         N/A                       Rookie     1431       76561199698628184
1485   Painkiller                     N/A                       Rookie     1431       76561198172701542
1486   Ken Scott                      N/A                       Rookie     1431       76561198007554388
1487   Julio                          N/A                       Rookie     1431       76561199248112509
1488   MumboMan                       N/A                       Rookie     1430       76561199039039827
1489   Dylan Matthews                 N/A                       Rookie     1430       76561198029338721
1490   fraxy33                        N/A                       Rookie     1430       76561199211980924
1491   LEEEEEALAN                     N/A                       Rookie     1430       76561199198600057
1492   XTGAMING1017                   N/A                       Rookie     1430       76561199205914386
1493   NickZi_91                      N/A                       Rookie     1430       76561199085440286
1494   Jaydon                         N/A                       Rookie     1430       76561199203101078
1495   Senna                          N/A                       Rookie     1429       76561198118158402
1496   Bunta                          N/A                       Rookie     1429       76561198354423353
1497   firefox1991                    N/A                       Rookie     1429       76561198119006210
1498   ger                            N/A                       Rookie     1429       76561199474104513
1499   Arlert                         N/A                       Rookie     1429       76561198121357530
1500   Mythril                        N/A                       Rookie     1428       76561198419525535
1501   trueneutral                    N/A                       Rookie     1428       76561198134345695
1502   PotatosForLife                 N/A                       Rookie     1428       76561199164479031
1503   Janaskyn                       N/A                       Rookie     1428       76561198283055430
1504   VF                             N/A                       Rookie     1427       76561199101993556
1505   ahmed_awad25                   N/A                       Rookie     1427       76561198328273594
1506   Sim Guy                        N/A                       Rookie     1427       76561199057259419
1507   Josh Pennsy                    N/A                       Rookie     1427       76561199230143956
1508   SJT                            N/A                       Rookie     1427       76561198796688622
1509   Alaerick                       N/A                       Rookie     1427       76561198860190863
1510   Tako                           N/A                       Rookie     1427       76561199375466439
1511   Mibu Raikkonen                 N/A                       Rookie     1426       76561198133919909
1512   Player                         N/A                       Rookie     1426       76561198208555565
1513   KewaN                          N/A                       Rookie     1425       76561198023039221
1514   kenjak_u                       N/A                       Rookie     1425       90071996842377217
1515   Luis                           N/A                       Rookie     1425       76561199756251464
1516   justzhano                      N/A                       Rookie     1425       76561199138055766
1517   Konstantin Raikkonov           N/A                       Rookie     1425       76561199000948403
1518   MisterCow                      N/A                       Rookie     1425       76561198172561698
1519   Cyborg                         N/A                       Rookie     1425       76561199147143944
1520   _EVOII___NZ_                   N/A                       Rookie     1425       76561198447885232
1521   vampyresquidde                 N/A                       Rookie     1424       76561199100700140
1522   Julie Barker                   N/A                       Rookie     1424       76561198432817938
1523   Fernando Escobar               N/A                       Rookie     1424       76561198802235019
1524   PoShizz                        N/A                       Rookie     1424       76561197988097848
1525   BadXistanc3                    N/A                       Rookie     1424       76561198367778548
1526   Laciz                          N/A                       Rookie     1424       76561198072069059
1527   A. Alves                       N/A                       Rookie     1424       76561198311589490
1528   Phorskin                       N/A                       Rookie     1423       76561198078338914
1529   IRC                            N/A                       Rookie     1423       76561198277897041
1530   bezpalovm                      N/A                       Rookie     1423       76561199402777677
1531   jazzmonkai                     jazzmonkai                Rookie     1422       76561198022238743
1532   Moon Shiner                    N/A                       Rookie     1422       76561199028559487
1533   matt_eberflus                  N/A                       Rookie     1422       76561199826692799
1534   damx                           N/A                       Rookie     1422       76561198279879151
1535   jebuschrist024                 N/A                       Rookie     1421       76561199137706035
1536   Darahs16                       N/A                       Rookie     1421       76561198127074321
1537   Joe Biden                      N/A                       Rookie     1421       76561197982585171
1538   Fuddzy                         fuddzy.08                 Rookie     1421       76561198067410488
1539   GiacomoB8                      N/A                       Rookie     1420       76561198957843963
1540   SigmaVulcan                    N/A                       Rookie     1420       76561197982751449
1541   KingKon                        N/A                       Rookie     1420       76561198178921422
1542   Trent                          N/A                       Rookie     1420       76561198079733921
1543   bimmerF1yayeet                 N/A                       Rookie     1419       76561199213629468
1544   Pardal                         N/A                       Rookie     1419       76561198964735026
1545   Ultimate god gamer             N/A                       Rookie     1419       76561198286694007
1546   WaibuFuFuu                     N/A                       Rookie     1419       76561198435825631
1547   GrimLIFE                       N/A                       Rookie     1418       76561199375282263
1548   Dakota B.                      N/A                       Rookie     1418       76561198116873713
1549   patate sucree                  N/A                       Rookie     1418       76561199772353002
1550   Dagger                         N/A                       Rookie     1417       76561198081567641
1551   Fabio Sanches                  N/A                       Rookie     1417       76561198013312005
1552   Glenn Jacobs                   N/A                       Rookie     1417       76561198076410658
1553   Arrrrthuuuur                   N/A                       Rookie     1417       76561199079478840
1554   Zoe                            N/A                       Rookie     1417       76561198862708890
1555   Spiker                         .spikerguy                Rookie     1416       76561198864423911
1556   Matt Contreras                 N/A                       Rookie     1416       76561198397609593
1557   Prudkey                        N/A                       Rookie     1415       76561198107857791
1558   oday                           N/A                       Rookie     1414       76561198107246618
1559   swimteammo                     N/A                       Rookie     1414       76561199349670630
1560   wyatt                          N/A                       Rookie     1414       76561198851924747
1561   Citto26                        N/A                       Rookie     1414       76561198841416108
1562   Gabriel Pérez                  N/A                       Rookie     1413       76561198974147440
1563   NaLkY                          N/A                       Rookie     1413       76561199238635895
1564   Mikel Chavez | IYL             N/A                       Rookie     1413       76561199247430395
1565   YaBoiCable                     N/A                       Rookie     1413       76561199087616319
1566   Ragnar                         N/A                       Rookie     1412       76561198370855744
1567   Cosmos                         N/A                       Rookie     1410       76561198089509302
1568   Nathan                         N/A                       Rookie     1410       76561199699940978
1569   Aun                            N/A                       Rookie     1410       76561199011892564
1570   jjesus000                      N/A                       Rookie     1409       76561198990830145
1571   .m.                            N/A                       Rookie     1409       76561198074636398
1572   etd810                         N/A                       Rookie     1409       76561198098427289
1573   Sokol                          N/A                       Rookie     1409       76561198269003680
1574   Snxppy                         N/A                       Rookie     1408       76561198333281785
1575   MincedBeef                     N/A                       Rookie     1408       76561199354815182
1576   Glauber Leite                  N/A                       Rookie     1407       76561199521391293
1577   yoyo.omrane                    N/A                       Rookie     1407       76561199058845580
1578   Mr. Midnight                   midnight_robotics         Rookie     1407       76561198313320003
1579   AlBot                          N/A                       Rookie     1406       76561199104389116
1580   rompe concha                   N/A                       Rookie     1406       76561199134399859
1581   Waycey                         N/A                       Rookie     1406       76561198299604419
1582   Snugglezzz                     N/A                       Rookie     1405       76561198003727247
1583   cL3mY                          cl3my.                    Rookie     1402       76561198037372942
1584   Vlad                           N/A                       Rookie     1401       76561198851794605
1585   Bob o construtor               N/A                       Rookie     1401       76561198212927509
1586   Jon L                          N/A                       Rookie     1401       76561197965206063
1587   KingBalloon                    N/A                       Rookie     1399       76561198050003602
1588   Rosalia                        N/A                       Rookie     1399       76561199212463055
1589   olivier boisvert               N/A                       Rookie     1399       76561198415792541
1590   Savvy                          N/A                       Rookie     1399       76561198895939070
1591   DZZC                           N/A                       Rookie     1399       76561199446216294
1592   BruHop60                       N/A                       Rookie     1398       76561199070725717
1593   Ay_Senpaii                     N/A                       Rookie     1397       76561199024567919
1594   ThyBearded1                    N/A                       Rookie     1397       76561199016978241
1595   La Gàrritè(Huntyer)            N/A                       Rookie     1396       76561198091608408
1596   TaytoTot                       N/A                       Rookie     1394       76561198822967221
1597   Time Dielaun                   N/A                       Rookie     1392       76561197996992003
1598   eimaimalakas                   N/A                       Rookie     1391       76561198361646376
1599   TRUNKS                         N/A                       Rookie     1391       76561198123941340
1600   Player                         N/A                       Rookie     1390       76561199194892973
1601   Scott1sh                       N/A                       Rookie     1390       76561199038410762
1602   Kerem                          N/A                       Rookie     1388       76561198336956257
1603   Tim                            N/A                       Rookie     1387       76561198324936397
1604   Spikke                         N/A                       Rookie     1385       76561198003013492
1605   nateplode                      N/A                       Rookie     1383       76561199412392854
1606   kmsrocks1                      N/A                       Rookie     1382       76561198306494859
1607   TougherRacer324                N/A                       Rookie     1381       76561199229475176
1608   Fireball412                    N/A                       Rookie     1381       76561199039394134
1609   Tomasz Wiech                   N/A                       Rookie     1380       76561199033672051
1610   vito                           N/A                       Rookie     1380       76561199202477175
1611   Mhd                            N/A                       Rookie     1378       76561199243213175
1612   Bruno Salgado                  N/A                       Rookie     1378       76561199850141617
1613   HEX                            N/A                       Rookie     1378       76561198078440077
1614   CakeGod                        N/A                       Rookie     1377       76561199176468871
1615   WombatOptical                  N/A                       Rookie     1376       76561198361570733
1616   Blazej                         N/A                       Rookie     1374       76561199148796496
1617   Henry                          N/A                       Rookie     1373       76561198203341564
1618   Mr_Oskarin                     N/A                       Rookie     1373       76561199275240973
1619   MegaMew                        megamew                   Rookie     1371       76561198993972611
1620   joacotejada25                  N/A                       Rookie     1367       76561199052550575
1621   Sergio65sm                     N/A                       Rookie     1367       76561198866397627
1622   Torsti                         N/A                       Rookie     1365       76561199033886549
1623   moss99                         N/A                       Rookie     1365       76561199602997720
1624   C.Davis                        N/A                       Rookie     1363       76561198958165542
1625   Bullet                         N/A                       Rookie     1359       76561199064142765
1626   Diego Ruiz                     N/A                       Rookie     1359       76561199203549511
1627   KillaMilla                     N/A                       Rookie     1358       76561197961501770
1628   D.Blasek                       N/A                       Rookie     1357       76561198142445495
1629   Nick123                        N/A                       Rookie     1357       76561199115368505
1630   Ryan Papera                    N/A                       Rookie     1356       76561198025379965
1631   Teo                            N/A                       Rookie     1356       76561198329518888
1632   Kenjaku                        kenjak.u                  Rookie     1355       76561199658086217
1633   Boston Ells                    N/A                       Rookie     1352       76561199102981933
1634   Glatina                        N/A                       Rookie     1348       76561198012329643
1635   Clifford Banes                 N/A                       Rookie     1347       76561198067203834
1636   Carlos                         N/A                       Rookie     1345       76561198080002280
1637   Miguel Cizeron                 N/A                       Rookie     1345       76561198308798481
1638   Llama31                        N/A                       Rookie     1345       76561199232379484
1639   Anuket221                      N/A                       Rookie     1341       76561198837977205
1640   Marui                          N/A                       Rookie     1340       76561198434546781
1641   Maxwell Ward                   N/A                       Rookie     1340       76561198017327448
1642   Facundo                        genocida_de_milanesa      Rookie     1340       76561198835249779
1643   Mickey_Wickey                  N/A                       Rookie     1339       76561199130205433
1644   Bengineer                      N/A                       Rookie     1336       76561199058837583
1645   CAM                            N/A                       Rookie     1329       76561199506212849
1646   Justin                         N/A                       Rookie     1324       76561198137881715
1647   Marcus Gilbertson              N/A                       Rookie     1322       76561197976246987
1648   taxpayer33                     1hsan                     Rookie     1322       76561198873674247
1649   Barbatos                       N/A                       Rookie     1321       76561199194755492
1650   Murphy                         N/A                       Rookie     1314       76561199054098020
1651   K0K0                           N/A                       Rookie     1312       76561197993068958
1652   Stanley9990                    N/A                       Rookie     1312       76561198085275090
1653   Rick Nicholson                 N/A                       Rookie     1306       76561198880955316
1654   James                          N/A                       Rookie     1302       76561199233493416
1655   Shilo                          N/A                       Rookie     1289       76561198260556363
1656   _DLRT_KingFlash33              N/A                       Rookie     1289       76561199056359354
1657   Tiaochiyu                      N/A                       Rookie     1276       76561197968574017
1658   Juanma                         N/A                       Rookie     1273       76561198114093677
1659   Uncle_john                     N/A                       Rookie     1269       76561198093517126
1660   PBRstreetgang                  N/A                       Rookie     1255       76561198034322916
1661   MBlack77                       N/A                       Rookie     1250       76561198131407462
1662   Dan Grealish                   N/A                       Rookie     1233       76561198024925925
1663   Gobrien                        N/A                       Rookie     1211       76561199088234135
1664   Kinglb91                       N/A                       Rookie     1135       76561199106732548

========================================================================================================================
Total racers: 1664
Linked to Discord: 65
