All Racers - ELO and License Report
Generated on: 2025-10-04 15:38:58
========================================================================================================================

Rank   Race Name                      Discord Name              License    ELO        Steam GUID
1396   Aaronk45                       aaronk45                  Rookie     1441       76561198405615326
1397   Souperbus                      N/A                       Rookie     1441       76561198269898123
1398   xyro                           N/A                       Rookie     1441       76561198876300742
1399   Martial Labbe                  N/A                       Rookie     1441       76561199206917016
1400   Murphy                         N/A                       Rookie     1441       76561199054098020
1401   trevordeaves                   N/A                       Rookie     1440       76561198386301971
1402   iCombo                         N/A                       Rookie     1440       76561198971998791
1403   Sour                           N/A                       Rookie     1440       76561198197415267
1404   SirDumi                        N/A                       Rookie     1440       76561199435197756
1405   Bernardo                       N/A                       Rookie     1440       76561198005355883
1406   Cris ZAR                       N/A                       Rookie     1439       76561199249437720
1407   Munch                          N/A                       Rookie     1439       76561198029896687
1408   Fizbne                         N/A                       Rookie     1439       76561197998589150
1409   Aiman                          N/A                       Rookie     1439       76561198373575668
1410   Erik Nielsen                   N/A                       Rookie     1439       76561199045768639
1411   BabyMirc                       N/A                       Rookie     1438       76561198208197457
1412   hi_imdimsum                    N/A                       Rookie     1438       76561199236294279
1413   818 Racing                     N/A                       Rookie     1438       76561198263968695
1414   ShadowDragon54                 N/A                       Rookie     1438       76561199251328003
1415   TheFakeJonathan                N/A                       Rookie     1438       76561198078236371
1416   blazingsword09                 N/A                       Rookie     1437       76561198213040091
1417   zezima                         N/A                       Rookie     1437       76561198097837380
1418   AlexMaidenvzla                 N/A                       Rookie     1437       76561199021935014
1419   pecords                        N/A                       Rookie     1437       76561199166462003
1420   Grayefarer                     N/A                       Rookie     1436       76561198290151417
1421   John Gorman                    N/A                       Rookie     1436       76561199482339659
1422   Rimba Racing                   N/A                       Rookie     1436       76561198231087300
1423   Mxxy18                         N/A                       Rookie     1436       76561199188304878
1424   spiderpig                      N/A                       Rookie     1435       76561198995113435
1425   Will Wadsworth                 N/A                       Rookie     1435       76561197998090990
1426   Aiguelongue                    N/A                       Rookie     1435       76561198162174500
1427   woke                           N/A                       Rookie     1435       76561198380514715
1428   math_sab                       N/A                       Rookie     1435       76561199748069154
1429   Collin Slegers                 N/A                       Rookie     1435       76561199633728890
1430   browners055                    N/A                       Rookie     1434       76561198888780145
1431   Giux_07                        N/A                       Rookie     1434       76561198189589533
1432   Trevor Crain                   N/A                       Rookie     1434       76561198974192642
1433   Valentino Chelini              N/A                       Rookie     1434       76561198315893730
1434   Sherm_Herm                     N/A                       Rookie     1434       76561199506379261
1435   Sky                            N/A                       Rookie     1434       76561199108790595
1436   Off._Itstim                    N/A                       Rookie     1434       76561199097575599
1437   iancha21                       N/A                       Rookie     1433       76561198300775591
1438   Mohamad Jebrini                N/A                       Rookie     1433       76561198117917359
1439   Not Tim                        N/A                       Rookie     1433       76561199429807889
1440   SmokeDogg                      N/A                       Rookie     1433       76561198273383458
1441   alumrof one                    N/A                       Rookie     1433       76561199767779477
1442   G2 Messi                       N/A                       Rookie     1432       76561199076045447
1443   EDDY                           N/A                       Rookie     1432       76561198444108090
1444   ZhouGuanhao                    N/A                       Rookie     1432       76561199520424230
1445   dedavlade                      N/A                       Rookie     1432       76561198086479520
1446   Franck                         N/A                       Rookie     1432       76561197999850923
1447   Player                         N/A                       Rookie     1432       76561197965206063
1448   Renato Santos                  N/A                       Rookie     1431       76561198024268107
1449   Flynn                          N/A                       Rookie     1431       76561198323387384
1450   Nathan                         N/A                       Rookie     1431       76561199698628184
1451   Painkiller                     N/A                       Rookie     1431       76561198172701542
1452   Ken Scott                      N/A                       Rookie     1431       76561198007554388
1453   Julio                          N/A                       Rookie     1431       76561199248112509
1454   MumboMan                       N/A                       Rookie     1430       76561199039039827
1455   Dylan Matthews                 N/A                       Rookie     1430       76561198029338721
1456   fraxy33                        N/A                       Rookie     1430       76561199211980924
1457   LEEEEEALAN                     N/A                       Rookie     1430       76561199198600057
1458   NickZi_91                      N/A                       Rookie     1430       76561199085440286
1459   Jaydon                         N/A                       Rookie     1430       76561199203101078
1460   Senna                          N/A                       Rookie     1429       76561198118158402
1461   Bunta                          N/A                       Rookie     1429       76561198354423353
1462   firefox1991                    N/A                       Rookie     1429       76561198119006210
1463   BruHop60                       N/A                       Rookie     1429       76561199070725717
1464   Arlert                         N/A                       Rookie     1429       76561198121357530
1465   Mythril                        N/A                       Rookie     1428       76561198419525535
1466   trueneutral                    N/A                       Rookie     1428       76561198134345695
1467   PotatosForLife                 N/A                       Rookie     1428       76561199164479031
1468   Janaskyn                       N/A                       Rookie     1428       76561198283055430
1469   VF                             N/A                       Rookie     1427       76561199101993556
1470   ahmed_awad25                   N/A                       Rookie     1427       76561198328273594
1471   Sim Guy                        N/A                       Rookie     1427       76561199057259419
1472   Josh Pennsy                    N/A                       Rookie     1427       76561199230143956
1473   SJT                            N/A                       Rookie     1427       76561198796688622
1474   Alaerick                       N/A                       Rookie     1427       76561198860190863
1475   Tako                           N/A                       Rookie     1427       76561199375466439
1476   kenjak_u                       N/A                       Rookie     1426       90071996842377217
1477   Mibu Raikkonen                 N/A                       Rookie     1426       76561198133919909
1478   Player                         N/A                       Rookie     1426       76561198208555565
1479   KewaN                          N/A                       Rookie     1425       76561198023039221
1480   justzhano                      N/A                       Rookie     1425       76561199138055766
1481   Julie Barker                   N/A                       Rookie     1425       76561198432817938
1482   Konstantin Raikkonov           N/A                       Rookie     1425       76561199000948403
1483   MisterCow                      N/A                       Rookie     1425       76561198172561698
1484   Cyborg                         N/A                       Rookie     1425       76561199147143944
1485   _EVOII___NZ_                   N/A                       Rookie     1425       76561198447885232
1486   vampyresquidde                 N/A                       Rookie     1424       76561199100700140
1487   Fernando Escobar               N/A                       Rookie     1424       76561198802235019
1488   PoShizz                        N/A                       Rookie     1424       76561197988097848
1489   BadXistanc3                    N/A                       Rookie     1424       76561198367778548
1490   Phorskin                       N/A                       Rookie     1423       76561198078338914
1491   IRC                            N/A                       Rookie     1423       76561198277897041
1492   bezpalovm                      N/A                       Rookie     1423       76561199402777677
1493   jazzmonkai                     jazzmonkai                Rookie     1422       76561198022238743
1494   Moon Shiner                    N/A                       Rookie     1422       76561199028559487
1495   Fuddzy                         fuddzy.08                 Rookie     1422       76561198067410488
1496   matt_eberflus                  N/A                       Rookie     1422       76561199826692799
1497   damx                           N/A                       Rookie     1422       76561198279879151
1498   jebuschrist024                 N/A                       Rookie     1421       76561199137706035
1499   Darahs16                       N/A                       Rookie     1421       76561198127074321
1500   etd810                         N/A                       Rookie     1421       76561198098427289
1501   Joe Biden                      N/A                       Rookie     1421       76561197982585171
1502   GiacomoB8                      N/A                       Rookie     1420       76561198957843963
1503   SigmaVulcan                    N/A                       Rookie     1420       76561197982751449
1504   KingKon                        N/A                       Rookie     1420       76561198178921422
1505   bimmerF1yayeet                 N/A                       Rookie     1419       76561199213629468
1506   Pardal                         N/A                       Rookie     1419       76561198964735026
1507   Ultimate god gamer             N/A                       Rookie     1419       76561198286694007
1508   Trent                          N/A                       Rookie     1419       76561198079733921
1509   WaibuFuFuu                     N/A                       Rookie     1419       76561198435825631
1510   GrimLIFE                       N/A                       Rookie     1418       76561199375282263
1511   Dakota B.                      N/A                       Rookie     1418       76561198116873713
1512   patate sucree                  N/A                       Rookie     1418       76561199772353002
1513   Dagger                         N/A                       Rookie     1417       76561198081567641
1514   Fabio Sanches                  N/A                       Rookie     1417       76561198013312005
1515   Glenn Jacobs                   N/A                       Rookie     1417       76561198076410658
1516   Arrrrthuuuur                   N/A                       Rookie     1417       76561199079478840
1517   Matt Contreras                 N/A                       Rookie     1416       76561198397609593
1518   oday                           N/A                       Rookie     1414       76561198107246618
1519   swimteammo                     N/A                       Rookie     1414       76561199349670630
1520   Mikel Chavez | IYL             N/A                       Rookie     1414       76561199247430395
1521   Prudkey                        N/A                       Rookie     1414       76561198107857791
1522   wyatt                          N/A                       Rookie     1414       76561198851924747
1523   Gabriel Pérez                  N/A                       Rookie     1413       76561198974147440
1524   NaLkY                          N/A                       Rookie     1413       76561199238635895
1525   YaBoiCable                     N/A                       Rookie     1413       76561199087616319
1526   Ragnar                         N/A                       Rookie     1412       76561198370855744
1527   Cosmos                         N/A                       Rookie     1410       76561198089509302
1528   Nathan                         N/A                       Rookie     1410       76561199699940978
1529   Aun                            N/A                       Rookie     1410       76561199011892564
1530   jjesus000                      N/A                       Rookie     1409       76561198990830145
1531   .m.                            N/A                       Rookie     1409       76561198074636398
1532   Snxppy                         N/A                       Rookie     1408       76561198333281785
1533   MincedBeef                     N/A                       Rookie     1408       76561199354815182
1534   Glauber Leite                  N/A                       Rookie     1408       76561199521391293
1535   yoyo.omrane                    N/A                       Rookie     1407       76561199058845580
1536   Mr. Midnight                   midnight_robotics         Rookie     1407       76561198313320003
1537   AlBot                          N/A                       Rookie     1406       76561199104389116
1538   rompe concha                   N/A                       Rookie     1406       76561199134399859
1539   Waycey                         N/A                       Rookie     1406       76561198299604419
1540   Snugglezzz                     N/A                       Rookie     1405       76561198003727247
1541   cL3mY                          cl3my.                    Rookie     1404       76561198037372942
1542   Bob o construtor               N/A                       Rookie     1402       76561198212927509
1543   Vlad                           N/A                       Rookie     1401       76561198851794605
1544   Huntyer                        N/A                       Rookie     1399       76561198091608408
1545   KingBalloon                    N/A                       Rookie     1399       76561198050003602
1546   Rosalia                        N/A                       Rookie     1399       76561199212463055
1547   Victor Cursi                   N/A                       Rookie     1399       76561198991141093
1548   olivier boisvert               N/A                       Rookie     1399       76561198415792541
1549   Savvy                          N/A                       Rookie     1399       76561198895939070
1550   DZZC                           N/A                       Rookie     1399       76561199446216294
1551   Ay_Senpaii                     N/A                       Rookie     1397       76561199024567919
1552   ger                            N/A                       Rookie     1397       76561199474104513
1553   ThyBearded1                    N/A                       Rookie     1397       76561199016978241
1554   Spiker                         .spikerguy                Rookie     1394       76561198864423911
1555   eimaimalakas                   N/A                       Rookie     1391       76561198361646376
1556   TRUNKS                         N/A                       Rookie     1391       76561198123941340
1557   Player                         N/A                       Rookie     1390       76561199194892973
1558   Kerem                          N/A                       Rookie     1389       76561198336956257
1559   Time Dielaun                   N/A                       Rookie     1389       76561197996992003
1560   Tim                            N/A                       Rookie     1387       76561198324936397
1561   nateplode                      N/A                       Rookie     1383       76561199412392854
1562   kmsrocks1                      N/A                       Rookie     1382       76561198306494859
1563   TougherRacer324                N/A                       Rookie     1381       76561199229475176
1564   Fireball412                    N/A                       Rookie     1381       76561199039394134
1565   Tomasz Wiech                   N/A                       Rookie     1380       76561199033672051
1566   vito                           N/A                       Rookie     1380       76561199202477175
1567   Mhd                            N/A                       Rookie     1378       76561199243213175
1568   Bruno Salgado                  N/A                       Rookie     1378       76561199850141617
1569   CakeGod                        N/A                       Rookie     1377       76561199176468871
1570   WombatOptical                  N/A                       Rookie     1376       76561198361570733
1571   Blazej                         N/A                       Rookie     1374       76561199148796496
1572   Henry                          N/A                       Rookie     1373       76561198203341564
1573   moss99                         N/A                       Rookie     1373       76561199602997720
1574   Mr_Oskarin                     N/A                       Rookie     1373       76561199275240973
1575   MegaMew                        megamew                   Rookie     1371       76561198993972611
1576   joacotejada25                  N/A                       Rookie     1367       76561199052550575
1577   Sergio65sm                     N/A                       Rookie     1367       76561198866397627
1578   Torsti                         N/A                       Rookie     1365       76561199033886549
1579   C.Davis                        N/A                       Rookie     1363       76561198958165542
1580   KillaMilla                     N/A                       Rookie     1359       76561197961501770
1581   Diego Ruiz                     N/A                       Rookie     1359       76561199203549511
1582   Luis                           N/A                       Rookie     1359       76561199756251464
1583   D.Blasek                       N/A                       Rookie     1357       76561198142445495
1584   Nick123                        N/A                       Rookie     1357       76561199115368505
1585   Ryan Papera                    N/A                       Rookie     1356       76561198025379965
1586   Teo                            N/A                       Rookie     1356       76561198329518888
1587   Kenjaku                        kenjak.u                  Rookie     1356       76561199658086217
1588   Boston Ells                    N/A                       Rookie     1352       76561199102981933
1589   Glatina                        N/A                       Rookie     1348       76561198012329643
1590   _Bullet_                       N/A                       Rookie     1348       76561199064142765
1591   Clifford Banes                 N/A                       Rookie     1347       76561198067203834
1592   Carlos                         N/A                       Rookie     1345       76561198080002280
1593   Miguel Cizeron                 N/A                       Rookie     1345       76561198308798481
1594   Anuket221                      N/A                       Rookie     1341       76561198837977205
1595   Marui                          N/A                       Rookie     1340       76561198434546781
1596   Maxwell Ward                   N/A                       Rookie     1340       76561198017327448
1597   Facundo                        genocida_de_milanesa      Rookie     1340       76561198835249779
1598   Bengineer                      N/A                       Rookie     1337       76561199058837583
1599   CAM                            N/A                       Rookie     1329       76561199506212849
1600   Justin                         N/A                       Rookie     1324       76561198137881715
1601   Barbatos                       N/A                       Rookie     1321       76561199194755492
1602   Spikke                         N/A                       Rookie     1321       76561198003013492
1603   Marcus Gilbertson              N/A                       Rookie     1313       76561197976246987
1604   K0K0                           N/A                       Rookie     1312       76561197993068958
1605   Stanley9990                    N/A                       Rookie     1312       76561198085275090
1606   James                          N/A                       Rookie     1302       76561199233493416
1607   Shilo                          N/A                       Rookie     1289       76561198260556363
1608   Rick Nicholson                 N/A                       Rookie     1289       76561198880955316
1609   Juanma                         N/A                       Rookie     1273       76561198114093677
1610   Dan Grealish                   N/A                       Rookie     1271       76561198024925925
1611   Uncle_john                     N/A                       Rookie     1269       76561198093517126
1612   _DLRT_KingFlash33              N/A                       Rookie     1267       76561199056359354
1613   Llama31                        N/A                       Rookie     1266       76561199232379484
1614   MBlack77                       N/A                       Rookie     1250       76561198131407462
1615   Gobrien                        N/A                       Rookie     1186       76561199088234135
1616   Kinglb91                       N/A                       Rookie     1136       76561199106732548

========================================================================================================================
Total racers: 1616
Linked to Discord: 61
